Year,Country Code,Country,Emissions_Per_Capita,Emissions
2021,12,Africa,27.419,0.121
2021,12,Africa,27.061,0.118
2021,12,Africa,27.471,0.126
2021,12,Africa,28.681,0.131
2021,12,Africa,29.486,0.136
2021,12,Africa,30.827,0.139
2021,12,Africa,30.26,0.145
2021,12,Africa,30.062,0.14
2021,12,Africa,30.799,0.143
2021,12,Africa,30.591,0.143
2021,12,Africa,31.067,0.155
2021,12,Africa,31.404,0.16
2021,12,Africa,31.349,0.162
2021,12,Africa,31.287,0.162
2022,12,Africa,30.761,0.162
2022,12,Africa,32.369,0.183
2022,12,Africa,33.024,0.189
2022,12,Africa,32.725,0.181
2022,12,Africa,32.299,0.192
2022,12,Africa,32.489,0.205
2022,12,Africa,33.077,0.217
2022,12,Africa,33.506,0.222
2022,12,Africa,31.465,0.214
2022,12,Africa,29.868,0.23
2022,12,Africa,28.72,0.242
2022,12,Africa,27.87,0.239
2022,12,Africa,27.308,0.246
2022,12,Africa,26.135,0.246
2022,12,Africa,25.986,0.256
2022,12,Africa,24.788,0.255
2022,12,Africa,24.304,0.234
2022,12,Africa,24.59,0.251
2022,12,Africa,24.292,0.255
2022,12,Africa,24.717,0.254
2022,12,Africa,24.62,0.257
2022,12,Africa,24.279,0.287
2022,12,Africa,27.308,0.281
2022,12,Africa,27.129,0.292
2022,12,Africa,25.896,0.279
2022,12,Africa,24.974,0.276
2022,12,Africa,24.132,0.278
2022,12,Africa,24.122,0.275
2022,12,Africa,24.38,0.237
2022,12,Africa,21.357,0.255
2022,12,Africa,19.916,0.263
2022,12,Africa,19.329,0.268
2022,12,Africa,18.186,0.251
2022,12,Africa,17.09,0.263
2022,12,Africa,17.111,0.26
2022,12,Africa,15.645,0.274
2022,12,Africa,14.642,0.289
2022,12,Africa,14.827,0.305
2022,12,Africa,13.701,0.303
2022,12,Africa,13.778,0.322
2022,12,Africa,12.892,0.311
2022,12,Africa,12.366,0.3
2022,12,Africa,12.215,0.299
2022,12,Africa,11.855,0.272
2022,12,Africa,11.512,0.247
2022,12,Africa,11.154,0.269
2022,12,Africa,10.991,0.287
2022,12,Africa,10.519,0.29
2022,12,Africa,10.905,0.301
2022,12,Africa,10.63,0.294
2022,12,Africa,10.537,0.282
2022,12,Africa,10.065,0.276
2022,12,Africa,9.519,0.229
2022,12,Africa,9.035,0.198
2022,12,Africa,8.97,0.169
2022,12,Africa,8.27,0.166
2022,12,Africa,7.909,0.155
2022,12,Africa,7.322,0.142
2022,12,Africa,6.609,0.127
2022,12,Africa,5.96,0.122
2022,12,Africa,5.415,0.107
2022,12,Africa,5.242,0.101
2022,12,Africa,4.712,0.086
2022,12,Africa,4.31,0.171
2022,12,Africa,5.201,0.171
2022,12,Africa,5.04,0.168
2022,12,Africa,6.177,0.166
2022,12,Africa,6.025,0.165
2022,12,Africa,6.412,0.158
2022,12,Africa,6.315,0.158
2022,12,Africa,6.142,0.048
2022,12,Africa,4.792,0.042
2022,12,Africa,4.671,0.038
2022,12,Africa,3.159,0.036
2022,12,Africa,3.839,0.03
2022,12,Africa,3.086,0.034
2022,12,Africa,2.971,0.03
2022,12,Africa,3.497,0.038
2022,12,Africa,3.801,0.047
2022,12,Africa,3.482,0.046
2022,12,Africa,4.883,0.045
