Year,Country Code,Country,Emissions_Per_Capita,Emissions
2020,004,Afghanistan,1.843,0.001073723
2020,004,Afghanistan,1.327,0.000324614
2020,004,Afghanistan,1.018,0.000303211
2020,004,Afghanistan,0.893,7.49E-05
2020,004,Afghanistan,0.681,3.21E-05
2020,004,Afghanistan,0.585,0.022031071
2020,004,Afghanistan,0.452,0.011064062
2020,004,Afghanistan,0.466,0.002142359
2020,004,Afghanistan,0.57,0.000887857
2020,004,Afghanistan,0.531,0.000323511
2020,004,Afghanistan,0.577,0.00028397
2020,004,Afghanistan,0.914,7.55E-05
2020,004,Afghanistan,1.191,5.75E-05
2020,004,Afghanistan,1.162,0.022185899
2020,004,Afghanistan,1.079,0.0118897
2020,004,Afghanistan,1.018,0.002417606
2020,004,Afghanistan,1.14,0.001005341
2020,004,Afghanistan,1.209,0.000424022
2020,004,Afghanistan,1.14,0.000345372
2020,004,Afghanistan,0.997,7.86E-05
2020,004,Afghanistan,1.058,5.47E-05
2020,004,Afghanistan,1.115,0.021980185
2020,004,Afghanistan,1.076,0.012705328
2020,004,Afghanistan,0.993,0.002604318
2020,004,Afghanistan,0.997,0.001003647
2020,004,Afghanistan,1.176,0.000390486
2020,004,Afghanistan,1.083,0.000342079
2020,004,Afghanistan,1.008,5.81E-05
2020,004,Afghanistan,1.04,5.49E-05
2020,004,Afghanistan,1.069,0.022894261
2020,004,Afghanistan,1.087,0.013801641
2020,004,Afghanistan,0.979,0.00275969
2020,004,Afghanistan,0.656,0.000829502
2020,004,Afghanistan,0.592,0.000500892
2020,004,Afghanistan,0.567,0.000312659
2020,004,Afghanistan,0.441,7.98E-05
2020,004,Afghanistan,0.412,5.74E-05
2020,004,Afghanistan,0.373,0.022460755
2020,004,Afghanistan,0.377,0.014719959
2020,004,Afghanistan,0.409,0.003016895
2020,004,Afghanistan,0.656,0.000844612
2020,004,Afghanistan,0.832,0.000524549
2020,004,Afghanistan,1.004,0.000302282
2020,004,Afghanistan,1.187,6.22E-05
2020,004,Afghanistan,1.445,5.04E-05
2020,004,Afghanistan,1.456,0.023803144
2020,004,Afghanistan,1.642,0.01608595
2020,004,Afghanistan,1.607,0.00318165
2020,004,Afghanistan,1.585,0.000733359
2020,004,Afghanistan,1.599,0.000578225
2020,004,Afghanistan,1.47,0.000262317
2020,004,Afghanistan,1.363,7.05E-05
2020,004,Afghanistan,1.571,4.80E-05
2020,004,Afghanistan,1.438,0.025129178
2020,004,Afghanistan,1.495,0.016987324
2020,004,Afghanistan,1.603,0.002939435
2020,004,Afghanistan,1.366,0.000736217
2020,004,Afghanistan,1.427,0.000632984
2020,004,Afghanistan,1.675,0.00028525
2020,004,Afghanistan,1.65,7.06E-05
2020,004,Afghanistan,1.729,4.89E-05
2020,004,Afghanistan,1.65,0.02497819
2020,004,Afghanistan,1.707,0.017443496
2020,004,Afghanistan,2.048,0.003310879
2020,004,Afghanistan,2.277,0.000753231
2020,004,Afghanistan,2.302,0.000662653
2020,004,Afghanistan,2.32,0.000326559
2020,004,Afghanistan,2.356,7.87E-05
2020,004,Afghanistan,2.396,6.67E-05
2020,004,Afghanistan,2.496,0.026712719
2020,004,Afghanistan,2.496,0.020074149
2020,004,Afghanistan,2.399,0.003295519
2020,004,Afghanistan,2.392,0.000735607
2020,004,Afghanistan,2.299,0.000633754
2020,004,Afghanistan,2.18,0.000294243
2020,004,Afghanistan,2.36,8.15E-05
2020,004,Afghanistan,2.381,4.75E-05
2020,004,Afghanistan,2.636,0.027497494
2020,004,Afghanistan,2.851,0.021552459
2020,004,Afghanistan,3.084,0.003427599
2020,004,Afghanistan,3.565,0.00085903
2020,004,Afghanistan,3.593,0.000528372
2020,004,Afghanistan,3.877,0.000322136
2020,004,Afghanistan,3.966,6.14E-05
2020,004,Afghanistan,4.178,5.45E-05
2020,004,Afghanistan,4.454,0.028842395
2020,004,Afghanistan,5.139,0.022406337
2020,004,Afghanistan,5.286,0.003418822
2020,004,Afghanistan,5.265,0.000897842
2020,004,Afghanistan,5.257,0.000528322
2020,004,Afghanistan,5.684,0.000363412
2020,004,Afghanistan,5.917,6.41E-05
2020,004,Afghanistan,5.878,3.82E-05
2020,004,Afghanistan,5.336,0.029149845
2020,004,Afghanistan,5.006,0.023577468
2020,004,Afghanistan,5.247,0.003681861
2020,004,Afghanistan,5.412,0.000823492
2020,004,Afghanistan,5.415,0.000470746
2020,004,Afghanistan,5.161,0.000274916
2020,004,Afghanistan,5.343,7.78E-05
2020,004,Afghanistan,5.53,5.27E-05
2020,004,Afghanistan,5.555,0.030146052
2020,004,Afghanistan,6.007,0.024567284
2020,004,Afghanistan,6.046,0.004084455
2020,004,Afghanistan,5.874,0.000874124
2020,004,Afghanistan,5.914,0.00040239
2020,004,Afghanistan,5.594,0.000283236
2020,004,Afghanistan,5.361,0.000103528
2020,004,Afghanistan,5.157,5.37E-05
2020,004,Afghanistan,4.701,0.030082674
2020,004,Afghanistan,4.92,0.025250804
2020,004,Afghanistan,4.834,0.004730554
2020,004,Afghanistan,4.795,0.0009929
2020,004,Afghanistan,4.974,0.000387765
2020,004,Afghanistan,5.196,0.000273554
2020,004,Afghanistan,5.845,8.29E-05
2020,004,Afghanistan,5.681,4.88E-05
2020,004,Afghanistan,5.039,0.030478721
2020,004,Afghanistan,5.035,0.025676736
2020,004,Afghanistan,4.902,0.00590815
2020,004,Afghanistan,5.128,0.001282368
2020,004,Afghanistan,4.996,0.000396012
2020,004,Afghanistan,4.691,0.000258965
2020,004,Afghanistan,4.705,7.92E-05
2020,004,Afghanistan,4.766,4.89E-05
2020,004,Afghanistan,4.515,4.45E-06
2020,004,Afghanistan,4.519,0.030065795
2021,004,Afghanistan,3.489,0.026642536
2021,004,Afghanistan,3.292,0.007320585
2021,004,Afghanistan,2.948,0.001463784
2021,004,Afghanistan,3.088,0.000330183
2021,004,Afghanistan,3.235,0.000267806
2021,004,Afghanistan,3.098,7.65E-05
2021,004,Afghanistan,2.779,4.66E-05
2021,004,Afghanistan,3.145,0.028693653
2021,004,Afghanistan,2.937,0.027015707
2021,004,Afghanistan,2.919,0.008604265
2021,004,Afghanistan,2.797,0.001825225
2021,004,Afghanistan,2.256,0.000322649
2021,004,Afghanistan,2.055,0.000240072
2021,004,Afghanistan,2.098,5.96E-05
2021,004,Afghanistan,2.037,3.41E-05
2021,004,Afghanistan,1.79,0.029456496
2021,004,Afghanistan,1.929,0.028212965
2021,004,Afghanistan,1.775,0.011267341
2021,004,Afghanistan,1.879,0.002011193
2021,004,Afghanistan,1.998,0.000304653
2021,004,Afghanistan,2.109,0.000280538
2021,004,Afghanistan,2.252,6.59E-05
2021,004,Afghanistan,2.338,3.46E-05
2021,004,Afghanistan,2.227,0.030541205
2021,004,Afghanistan,2.191,0.027209125
2021,004,Afghanistan,2.188,0.013782341
2021,004,Afghanistan,2.184,0.002642846
2021,004,Afghanistan,2.066,0.000306326
2021,004,Afghanistan,1.75,0.00028679
2021,004,Afghanistan,1.635,7.35E-05
2021,004,Afghanistan,1.61,3.75E-05
2021,004,Afghanistan,1.535,0.030228507
2021,004,Afghanistan,1.388,0.026057068
2021,004,Afghanistan,1.33,0.01674748
2021,004,Afghanistan,1.148,0.003127778
2021,004,Afghanistan,1.219,0.000292578
2021,004,Afghanistan,1.169,0.00027334
2021,004,Afghanistan,1.155,5.69E-05
2021,004,Afghanistan,1.119,3.21E-05
2021,004,Afghanistan,1.076,0.031175744
2021,004,Afghanistan,0.943,0.025145
2021,004,Afghanistan,0.818,0.020751891
2021,004,Afghanistan,0.678,0.003832592
2021,004,Afghanistan,0.646,0.000337747
2021,004,Afghanistan,0.513,0.000289041
2021,004,Afghanistan,0.563,9.42E-05
2021,004,Afghanistan,0.556,4.15E-05
2021,004,Afghanistan,0.481,0.030867875
2021,004,Afghanistan,0.495,0.024073948
2021,004,Afghanistan,0.491,0.02361783
2021,004,Afghanistan,0.466,0.005370004
2021,004,Afghanistan,0.384,0.000350385
2021,004,Afghanistan,0.402,0.000263175
2021,004,Afghanistan,0.369,9.65E-05
2021,004,Afghanistan,0.459,3.16E-05
2021,004,Afghanistan,0.445,0.030538872
2021,004,Afghanistan,0.441,0.025982427
2021,004,Afghanistan,0.434,0.023093379
2021,004,Afghanistan,0.455,0.006409109
2021,004,Afghanistan,0.394,0.000346781
2021,004,Afghanistan,0.416,0.000245438
2021,004,Afghanistan,0.405,6.49E-05
2021,004,Afghanistan,0.38,2.69E-05
2021,004,Afghanistan,0.341,0.029764648
2021,004,Afghanistan,0.47,0.026793386
2021,004,Afghanistan,0.477,0.021854832
2021,004,Afghanistan,0.477,0.006983076
2021,004,Afghanistan,0.513,0.000389394
2021,004,Afghanistan,0.42,0.000252009
2021,004,Afghanistan,0.445,9.43E-05
2021,004,Afghanistan,0.509,2.85E-05
2021,004,Afghanistan,0.473,0.0291075
2021,004,Afghanistan,0.427,0.028650509
2021,004,Afghanistan,0.495,0.020476435
2021,004,Afghanistan,0.391,0.008535623
2021,004,Afghanistan,0.427,0.000417358
2021,004,Afghanistan,0.438,0.000189267
2021,004,Afghanistan,0.455,7.36E-05
2021,004,Afghanistan,0.394,3.15E-05
2021,004,Afghanistan,0.481,0.030181071
2021,004,Afghanistan,0.423,0.028215178
2021,004,Afghanistan,0.602,0.019187124
2021,004,Afghanistan,0.653,0.010316342
2021,004,Afghanistan,0.631,0.000463449
2021,004,Afghanistan,0.653,0.000206628
2021,004,Afghanistan,0.663,0.000108752
2021,004,Afghanistan,0.706,3.01E-05
2021,004,Afghanistan,0.685,0.031680002
2021,004,Afghanistan,0.606,0.027194399
2021,004,Afghanistan,0.742,0.018128159
2021,004,Afghanistan,0.94,0.011772115
2021,004,Afghanistan,1.044,0.000439748
2021,004,Afghanistan,1.14,0.000180565
2021,004,Afghanistan,1.094,0.000139095
2021,004,Afghanistan,1.37,3.63E-05
2021,004,Afghanistan,1.417,0.032785353
2021,004,Afghanistan,1.417,0.026067781
2021,004,Afghanistan,1.503,0.017073865
2021,004,Afghanistan,1.528,0.013502877
2021,004,Afghanistan,1.603,0.000422688
2021,004,Afghanistan,1.969,0.000168046
2021,004,Afghanistan,1.736,0.000141468
2021,004,Afghanistan,1.883,3.26E-05
2021,004,Afghanistan,2.098,0.032714036
2021,004,Afghanistan,2.22,0.024032158
2021,004,Afghanistan,2.119,0.015999993
2021,004,Afghanistan,2.127,0.014922574
2021,004,Afghanistan,2.069,0.000483887
2021,004,Afghanistan,2.27,0.000189387
2021,004,Afghanistan,2.353,0.000143173
2021,004,Afghanistan,2.414,3.53E-05
2021,004,Afghanistan,2.589,0.031108323
2021,004,Afghanistan,2.79,0.022571637
2021,004,Afghanistan,3.335,0.016264271
2021,004,Afghanistan,3.618,0.014803371
2021,004,Afghanistan,3.765,0.000699714
2021,004,Afghanistan,4.006,0.000192557
2021,004,Afghanistan,4.26,0.000188037
2021,004,Afghanistan,4.146,3.98E-05
2021,004,Afghanistan,4.533,0.030143499
2021,004,Afghanistan,4.314,0.021083047
2021,004,Afghanistan,4.336,0.017808243
2021,004,Afghanistan,4.587,0.014002777
2021,004,Afghanistan,4.608,0.000751532
2021,004,Afghanistan,4.798,0.000232344
2021,004,Afghanistan,5.117,0.000190273
2021,004,Afghanistan,5.688,4.11E-05
2021,004,Afghanistan,6.132,0.028718117
2021,004,Afghanistan,6.513,0.019664121
2021,004,Afghanistan,6.168,0.019264
2021,004,Afghanistan,6.322,0.013028404
2021,004,Afghanistan,6.599,0.00092499
2021,004,Afghanistan,6.889,0.000258738
2021,004,Afghanistan,6.753,0.000174648
2021,004,Afghanistan,6.814,4.25E-05
2021,004,Afghanistan,5.942,0.026385945
2021,004,Afghanistan,5.889,0.021051334
2021,004,Afghanistan,5.505,0.017852591
2021,004,Afghanistan,5.078,0.011758784
2021,004,Afghanistan,5.035,0.001101523
2021,004,Afghanistan,5.487,0.000256746
2021,004,Afghanistan,6.186,0.00019417
2021,004,Afghanistan,7.438,4.33E-05
2021,004,Afghanistan,8.047,0.024004366
2021,004,Afghanistan,9.6,0.022193574
2021,004,Afghanistan,11.06,0.016398296
2021,004,Afghanistan,12.986,0.011352952
2021,004,Afghanistan,13.595,0.002263722
2021,004,Afghanistan,14.524,0.000277512
2021,004,Afghanistan,16.586,0.000178202
2021,004,Afghanistan,18.049,3.99E-05
2021,004,Afghanistan,19.95,0.024359117
2021,004,Afghanistan,21.782,0.022989445
2021,004,Afghanistan,22.532,0.015040986
2021,004,Afghanistan,24.217,0.010394627
2021,004,Afghanistan,26.889,0.003975591
2021,004,Afghanistan,28.159,0.000293177
2021,004,Afghanistan,30.35,0.00015975
2021,004,Afghanistan,32.286,6.54E-05
2021,004,Afghanistan,33.527,0.024142907
2021,004,Afghanistan,35.948,0.022344127
2021,004,Afghanistan,38.634,0.014323653
2021,004,Afghanistan,39.764,0.009491566
2021,004,Afghanistan,38.648,0.006174381
2021,004,Afghanistan,38.146,0.00035923
2021,004,Afghanistan,38.075,0.000168225
2021,004,Afghanistan,39.254,4.38E-05
2021,004,Afghanistan,33.129,6.13E-06
2021,004,Afghanistan,38.153,0.026194165
2021,004,Afghanistan,39.513,0.020845808
2021,004,Afghanistan,42.249,0.013377508
2021,004,Afghanistan,43.196,0.00944803
2021,004,Afghanistan,44.626,0.009186124
2021,004,Afghanistan,44.745,0.000390655
2021,004,Afghanistan,52.606,0.00016314
2021,004,Afghanistan,46.624,6.79E-05
2021,004,Afghanistan,46.111,0.027650413
2021,004,Afghanistan,45.197,0.018687585
2021,004,Afghanistan,44.16,0.01555013
2021,004,Afghanistan,42.493,0.012592151
2021,004,Afghanistan,40.915,0.008636045
2021,004,Afghanistan,38.379,0.00039705
2021,004,Afghanistan,38.315,0.000184556
2021,004,Afghanistan,37.884,5.16E-05
2021,004,Afghanistan,37.156,0.029620134
2021,004,Afghanistan,37.755,0.019035839
2021,004,Afghanistan,36.529,0.016776261
2021,004,Afghanistan,36.959,0.011687997
2021,004,Afghanistan,37.16,0.00793782
2021,004,Afghanistan,35.492,0.000488037
2021,004,Afghanistan,33.818,0.000179
2021,004,Afghanistan,33.323,6.50E-05
2021,004,Afghanistan,31.666,4.82E-06
2021,004,Afghanistan,31.257,0.028376721
2021,004,Afghanistan,30.214,0.022735756
2021,004,Afghanistan,27.334,0.015574328
2021,004,Afghanistan,27.757,0.010811549
2021,004,Afghanistan,26.771,0.007201706
2021,004,Afghanistan,26.706,0.000486203
2021,004,Afghanistan,25.189,0.000212175
2021,004,Afghanistan,24.551,9.13E-05
2021,004,Afghanistan,23.4,5.75E-06
2021,004,Afghanistan,21.944,0.027605389
2021,004,Afghanistan,19.114,0.026781129
2021,004,Afghanistan,15.736,0.0150464
2021,004,Afghanistan,12.344,0.010301506
2021,004,Afghanistan,11.723,0.006827491
2021,004,Afghanistan,9.991,0.000549042
2021,004,Afghanistan,9.303,0.000197878
2021,004,Afghanistan,10.005,8.43E-05
2021,004,Afghanistan,10.088,6.97E-06
2021,004,Afghanistan,11.06,0.028110498
2021,004,Afghanistan,12.509,0.026984205
2021,004,Afghanistan,13.018,0.014458856
2021,004,Afghanistan,13.269,0.009790483
2021,004,Afghanistan,12.781,0.006361838
2021,004,Afghanistan,12.125,0.000946262
2021,004,Afghanistan,12.068,0.000174177
2021,004,Afghanistan,11.788,9.07E-05
2021,004,Afghanistan,11.067,8.78E-06
2021,004,Afghanistan,10.604,0.030804182
2021,004,Afghanistan,10.016,0.026626034
2021,004,Afghanistan,8.754,0.013656986
2021,004,Afghanistan,8.456,0.009158643
2021,004,Afghanistan,7.897,0.006166185
2021,004,Afghanistan,7.029,0.001087626
2021,004,Afghanistan,6.1,0.000208016
2021,004,Afghanistan,5.648,9.81E-05
2021,004,Afghanistan,4.892,7.43E-06
2021,004,Afghanistan,4.411,0.032680423
2021,004,Afghanistan,3.844,0.028704185
2021,004,Afghanistan,3.041,0.012223227
2021,004,Afghanistan,2.431,0.007933875
2021,004,Afghanistan,1.994,0.005488486
2021,004,Afghanistan,1.714,0.001531469
2021,004,Afghanistan,1.582,0.000169888
2021,004,Afghanistan,1.495,0.000148807
2021,004,Afghanistan,1.287,4.34E-06
2021,004,Afghanistan,1.474,0.054836089
2021,004,Afghanistan,1.836,0.028206918
2021,004,Afghanistan,1.829,0.0104314
2021,004,Afghanistan,1.872,0.007014596
2021,004,Afghanistan,2.026,0.004938989
2021,004,Afghanistan,2.008,0.003211608
2021,004,Afghanistan,1.929,0.000236552
2021,004,Afghanistan,1.736,0.000170538
2021,004,Afghanistan,1.488,6.05E-06
2021,004,Afghanistan,1.391,0.055211591
2021,004,Afghanistan,1.399,0.026475005
2021,004,Afghanistan,1.384,0.009538692
2021,004,Afghanistan,1.456,0.006499532
2021,004,Afghanistan,1.707,0.006453623
2021,004,Afghanistan,1.915,0.004765903
2021,004,Afghanistan,2.105,0.0002766
2021,004,Afghanistan,2.105,0.000175601
2021,004,Afghanistan,2.033,7.46E-06
2021,004,Afghanistan,2.008,0.051842809
2021,004,Afghanistan,1.987,0.026395344
2021,004,Afghanistan,1.962,0.010941618
2021,004,Afghanistan,1.868,0.008513819
2021,004,Afghanistan,1.883,0.005927659
2021,004,Afghanistan,1.811,0.004391344
2021,004,Afghanistan,1.782,0.000231273
2021,004,Afghanistan,1.761,0.00018969
2021,004,Afghanistan,1.908,6.27E-06
2021,004,Afghanistan,1.7,0.045731962
2021,004,Afghanistan,1.574,0.027262137
2021,004,Afghanistan,1.696,0.016528865
2021,004,Afghanistan,1.696,0.007739964
2021,004,Afghanistan,1.696,0.005432301
2021,004,Afghanistan,1.746,0.00401382
2021,004,Afghanistan,1.366,0.000228549
2021,004,Afghanistan,1.33,0.000215473
2021,004,Afghanistan,1.341,8.53E-06
2021,004,Afghanistan,0.828,0.040043495
2021,004,Afghanistan,0.828,0.030559381
2021,004,Afghanistan,0.828,0.022768046
2021,004,Afghanistan,0.771,0.006942237
2021,004,Afghanistan,0.775,0.00491805
2021,004,Afghanistan,0.904,0.00376083
2021,004,Afghanistan,0.914,0.000252347
2021,004,Afghanistan,0.922,0.00022148
2021,004,Afghanistan,0.986,8.12E-06
2021,004,Afghanistan,1.137,0.035271759
2021,004,Afghanistan,0.907,0.027910596
2021,004,Afghanistan,1.04,0.026185701
2021,004,Afghanistan,0.886,0.006374383
2021,004,Afghanistan,0.907,0.004525417
2021,004,Afghanistan,0.861,0.003401423
2021,004,Afghanistan,0.979,0.000237626
2021,004,Afghanistan,0.918,0.000219752
2021,004,Afghanistan,0.846,1.26E-05
2021,004,Afghanistan,0.724,0.031757584
2021,004,Afghanistan,0.832,0.027056981
2021,004,Afghanistan,0.75,0.026440635
2021,004,Afghanistan,0.871,0.005892342
2021,004,Afghanistan,0.721,0.004226811
2021,004,Afghanistan,0.646,0.003172441
2021,004,Afghanistan,0.947,0.000256594
2021,004,Afghanistan,0.968,0.000221864
2021,004,Afghanistan,0.95,7.78E-06
2021,004,Afghanistan,0.986,0.027815789
2021,004,Afghanistan,0.95,0.027465649
2021,004,Afghanistan,0.968,0.024682111
2021,004,Afghanistan,1.097,0.005332477
2021,004,Afghanistan,0.875,0.003913832
2021,004,Afghanistan,0.846,0.002983977
2021,004,Afghanistan,0.714,0.000215007
2021,004,Afghanistan,0.706,0.000212998
2021,004,Afghanistan,0.703,1.05E-05
2021,004,Afghanistan,0.671,0.026099932
2021,004,Afghanistan,0.527,0.025583562
2021,004,Afghanistan,0.405,0.023054591
2021,004,Afghanistan,0.323,0.00495317
2021,004,Afghanistan,0.326,0.003612601
2021,004,Afghanistan,0.334,0.002791896
2021,004,Afghanistan,0.341,0.000225507
2021,004,Afghanistan,0.405,0.000192579
2021,004,Afghanistan,0.556,3.99E-06
