Country,Country Code,Continent,Region,Year,Emissions_Per_Capita,Emissions
Afghanistan,4,Asia,Southern Asia,2021,1.775,0.222
Afghanistan,4,Asia,Southern Asia,2021,1.879,0.197
Afghanistan,4,Asia,Southern Asia,2021,2.338,0.165
Afghanistan,4,Asia,Southern Asia,2022,4.185,0.147
Afghanistan,4,Asia,Southern Asia,2022,4.052,0.143
Afghanistan,4,Asia,Southern Asia,2022,4.25,0.133
Afghanistan,4,Asia,Southern Asia,2022,4.257,0.108
Afghanistan,4,Asia,Southern Asia,2022,4.809,0.1
Afghanistan,4,Asia,Southern Asia,2022,5.286,0.075
Afghanistan,4,Asia,Southern Asia,2022,5.207,0.068
Afghanistan,4,Asia,Southern Asia,2022,6.021,0.072
Afghanistan,4,Asia,Southern Asia,2022,6.312,0.075
Afghanistan,4,Asia,Southern Asia,2022,6.125,0.068
Afghanistan,4,Asia,Southern Asia,2022,5.806,0.072
Afghanistan,4,Asia,Southern Asia,2022,5.053,0.068
Afghanistan,4,Asia,Southern Asia,2022,4.368,0.057
Afghanistan,4,Asia,Southern Asia,2022,4.368,0.054
Afghanistan,4,Asia,Southern Asia,2022,3.676,0.043
Afghanistan,4,Asia,Southern Asia,2022,3.618,0.039
Afghanistan,4,Asia,Southern Asia,2022,3.586,0.039
Afghanistan,4,Asia,Southern Asia,2022,3.199,0.039
Afghanistan,4,Asia,Southern Asia,2022,2.804,0.032
Afghanistan,4,Asia,Southern Asia,2022,2.453,0.036
Afghanistan,4,Asia,Southern Asia,2022,2.073,0.022
Afghanistan,4,Asia,Southern Asia,2022,1.445,0.022
Afghanistan,4,Asia,Southern Asia,2022,0.090615852,1375.125
Albania,8,Europe,Southern Europe,2011,1.480109123,4668.091
Albania,8,Europe,Southern Europe,2010,1.401545263,4415.068
Albania,8,Europe,Southern Europe,2009,1.4243556,4488.408
Albania,8,Europe,Southern Europe,2008,1.475346321,4657.09
Albania,8,Europe,Southern Europe,2007,1.414116572,4477.407
Albania,8,Europe,Southern Europe,2006,1.215577689,3865.018
Albania,8,Europe,Southern Europe,2005,1.330897054,4253.72
Albania,8,Europe,Southern Europe,2004,1.295229117,4165.712
Albania,8,Europe,Southern Europe,2003,1.325577849,4294.057
Albania,8,Europe,Southern Europe,2002,1.149450177,3751.341
Albania,8,Europe,Southern Europe,2001,0.980891846,3223.293
Albania,8,Europe,Southern Europe,2000,0.91426794,3021.608
Albania,8,Europe,Southern Europe,1999,0.899635648,2984.938
Albania,8,Europe,Southern Europe,1998,0.527093427,1752.826
Albania,8,Europe,Southern Europe,1997,0.463422424,1543.807
Albania,8,Europe,Southern Europe,1996,0.603658798,2016.85
Albania,8,Europe,Southern Europe,1995,0.621385121,2086.523
Albania,8,Europe,Southern Europe,1994,0.569926961,1928.842
Albania,8,Europe,Southern Europe,1993,0.685695348,2343.213
Albania,8,Europe,Southern Europe,1992,0.692577704,2387.217
Albania,8,Europe,Southern Europe,1991,1.147870822,3971.361
Albania,8,Europe,Southern Europe,1990,2.172402188,7488.014
Algeria,12,Africa,Northern Africa,2011,3.22420156,121755.401
Algeria,12,Africa,Northern Africa,2010,3.218225408,119276.509
Algeria,12,Africa,Northern Africa,2009,3.335981792,121374.033
Algeria,12,Africa,Northern Africa,2008,3.123152738,111575.809
Algeria,12,Africa,Northern Africa,2007,3.114078158,109294.935
Algeria,12,Africa,Northern Africa,2006,2.924591565,100919.507
Algeria,12,Africa,Northern Africa,2005,3.154443155,107127.738
Algeria,12,Africa,Northern Africa,2004,2.674522946,89493.135
Algeria,12,Africa,Northern Africa,2003,2.803740228,92533.078
Algeria,12,Africa,Northern Africa,2002,2.789232068,90853.592
Algeria,12,Africa,Northern Africa,2001,2.621860338,84293.329
Algeria,12,Africa,Northern Africa,2000,2.772147555,87930.993
Algeria,12,Africa,Northern Africa,1999,2.945320314,92118.707
Algeria,12,Africa,Northern Africa,1998,3.474320431,107080.067
Algeria,12,Africa,Northern Africa,1997,2.906365551,88195.017
Algeria,12,Africa,Northern Africa,1996,3.254508932,97131.496
Algeria,12,Africa,Northern Africa,1995,3.252401881,95345.667
Algeria,12,Africa,Northern Africa,1994,3.008438011,86500.863
Algeria,12,Africa,Northern Africa,1993,2.922654307,82294.814
Algeria,12,Africa,Northern Africa,1992,2.975667284,81935.448
Algeria,12,Africa,Northern Africa,1991,3.020056546,81220.383
Algeria,12,Africa,Northern Africa,1990,3.007839912,78924.841
Andorra,20,Europe,Southern Europe,2011,,491.378
Andorra,20,Europe,Southern Europe,2010,,517.047
Andorra,20,Europe,Southern Europe,2009,,517.047
Andorra,20,Europe,Southern Europe,2008,,539.049
Andorra,20,Europe,Southern Europe,2007,,539.049
Andorra,20,Europe,Southern Europe,2006,,546.383
Andorra,20,Europe,Southern Europe,2005,,575.719
Andorra,20,Europe,Southern Europe,2004,,564.718
Andorra,20,Europe,Southern Europe,2003,,535.382
Andorra,20,Europe,Southern Europe,2002,,531.715
Andorra,20,Europe,Southern Europe,2001,,524.381
Andorra,20,Europe,Southern Europe,2000,,524.381
Andorra,20,Europe,Southern Europe,1999,,513.38
Andorra,20,Europe,Southern Europe,1998,,484.044
Andorra,20,Europe,Southern Europe,1997,,458.375
Andorra,20,Europe,Southern Europe,1996,,425.372
Andorra,20,Europe,Southern Europe,1995,,407.037
Angola,24,Africa,Middle Africa,2011,1.47221569,29710.034
Angola,24,Africa,Middle Africa,2010,1.52145114,29743.037
Angola,24,Africa,Middle Africa,2009,1.551339989,29361.669
Angola,24,Africa,Middle Africa,2008,1.483663629,27172.47
Angola,24,Africa,Middle Africa,2007,1.419985486,25151.953
Angola,24,Africa,Middle Africa,2006,1.300402531,22266.024
Angola,24,Africa,Middle Africa,2005,1.157880358,19156.408
Angola,24,Africa,Middle Africa,2004,1.176297818,18793.375
Angola,24,Africa,Middle Africa,2003,0.587820499,9064.824
Angola,24,Africa,Middle Africa,2002,0.850821552,12665.818
Angola,24,Africa,Middle Africa,2001,0.676539905,9732.218
Angola,24,Africa,Middle Africa,2000,0.685212349,9541.534
Angola,24,Africa,Middle Africa,1999,0.677726241,9156.499
Angola,24,Africa,Middle Africa,1998,0.556293635,7308.331
Angola,24,Africa,Middle Africa,1997,0.577081314,7381.671
Angola,24,Africa,Middle Africa,1996,0.842542029,10491.287
Angola,24,Africa,Middle Africa,1995,0.909710423,11012.001
Angola,24,Africa,Middle Africa,1994,0.331307492,3890.687
Angola,24,Africa,Middle Africa,1993,0.510122619,5801.194
Angola,24,Africa,Middle Africa,1992,0.401602489,4418.735
Angola,24,Africa,Middle Africa,1991,0.409979248,4367.397
Angola,24,Africa,Middle Africa,1990,0.428662945,4429.736
Anguilla,660,Americas,Caribbean,2011,,143.013
Anguilla,660,Americas,Caribbean,2010,,150.347
Anguilla,660,Americas,Caribbean,2009,,146.68
Anguilla,660,Americas,Caribbean,2008,,150.347
Anguilla,660,Americas,Caribbean,2007,,150.347
Anguilla,660,Americas,Caribbean,2006,,143.013
Anguilla,660,Americas,Caribbean,2005,,128.345
Anguilla,660,Americas,Caribbean,2004,,121.011
Anguilla,660,Americas,Caribbean,2003,,102.676
Anguilla,660,Americas,Caribbean,2002,,95.342
Anguilla,660,Americas,Caribbean,2001,,95.342
Anguilla,660,Americas,Caribbean,2000,,62.339
Anguilla,660,Americas,Caribbean,1999,,51.338
Anguilla,660,Americas,Caribbean,1998,,47.671
Anguilla,660,Americas,Caribbean,1997,,44.004
Antigua and Barbuda,28,Americas,Caribbean,2011,5.823804338,513.38
Antigua and Barbuda,28,Americas,Caribbean,2010,6.011268671,524.381
Antigua and Barbuda,28,Americas,Caribbean,2009,5.906292005,509.713
Antigua and Barbuda,28,Americas,Caribbean,2008,5.628384633,480.377
Antigua and Barbuda,28,Americas,Caribbean,2007,5.561524699,469.376
Antigua and Barbuda,28,Americas,Caribbean,2006,5.096289552,425.372
Antigua and Barbuda,28,Americas,Caribbean,2005,4.974311149,410.704
Antigua and Barbuda,28,Americas,Caribbean,2004,4.980995619,407.037
Antigua and Barbuda,28,Americas,Caribbean,2003,4.804484327,388.702
Antigua and Barbuda,28,Americas,Caribbean,2002,4.536211421,363.033
Antigua and Barbuda,28,Americas,Caribbean,2001,4.364812845,344.698
Antigua and Barbuda,28,Americas,Caribbean,2000,4.439238615,344.698
Antigua and Barbuda,28,Americas,Caribbean,1999,4.581278521,348.365
Antigua and Barbuda,28,Americas,Caribbean,1998,4.49690052,333.697
Antigua and Barbuda,28,Americas,Caribbean,1997,4.670561524,337.364
Antigua and Barbuda,28,Americas,Caribbean,1996,4.593864332,322.696
Antigua and Barbuda,28,Americas,Caribbean,1995,4.721298044,322.696
Antigua and Barbuda,28,Americas,Caribbean,1994,4.683621337,311.695
Antigua and Barbuda,28,Americas,Caribbean,1993,4.692005303,304.361
Antigua and Barbuda,28,Americas,Caribbean,1992,4.566841126,289.693
Antigua and Barbuda,28,Americas,Caribbean,1991,4.641623406,289.693
Antigua and Barbuda,28,Americas,Caribbean,1990,4.85726747,300.694
Argentina,32,Americas,South America,2011,4.665868631,190034.941
Argentina,32,Americas,South America,2010,4.433544977,179000.938
Argentina,32,Americas,South America,2009,4.513701165,180654.755
Argentina,32,Americas,South America,2008,4.828570099,191578.748
Argentina,32,Americas,South America,2007,4.569839912,179738.005
Argentina,32,Americas,South America,2006,4.468897615,174237.505
Argentina,32,Americas,South America,2005,4.164577003,160951.964
Argentina,32,Americas,South America,2004,4.076616381,156170.196
Argentina,32,Americas,South America,2003,3.506066026,133126.768
Argentina,32,Americas,South America,2002,3.275956616,123266.205
Argentina,32,Americas,South America,2001,3.55835158,132631.723
Argentina,32,Americas,South America,2000,3.822902416,141076.824
Argentina,32,Americas,South America,1999,3.984389596,145488.225
Argentina,32,Americas,South America,1998,3.812693347,137673.848
Argentina,32,Americas,South America,1997,3.773465207,134677.909
Argentina,32,Americas,South America,1996,3.664289062,129217.746
Argentina,32,Americas,South America,1995,3.518125971,122547.473
Argentina,32,Americas,South America,1994,3.585840171,123350.546
Argentina,32,Americas,South America,1993,3.492412111,118609.115
Argentina,32,Americas,South America,1992,3.62304486,121447.373
Argentina,32,Americas,South America,1991,3.538038326,117021.304
Argentina,32,Americas,South America,1990,3.451770266,112613.57
Armenia,51,Asia,Western Asia,2011,1.67383608,4961.451
Armenia,51,Asia,Western Asia,2010,1.422998378,4217.05
Armenia,51,Asia,Western Asia,2009,1.468947703,4360.063
Armenia,51,Asia,Western Asia,2008,1.86706781,5559.172
Armenia,51,Asia,Western Asia,2007,1.693754804,5064.127
Armenia,51,Asia,Western Asia,2006,1.459272353,4382.065
Armenia,51,Asia,Western Asia,2005,1.443730955,4352.729
Armenia,51,Asia,Western Asia,2004,1.204698359,3644.998
Armenia,51,Asia,Western Asia,2003,1.129317807,3428.645
Armenia,51,Asia,Western Asia,2002,0.998886775,3043.61
Armenia,51,Asia,Western Asia,2001,1.157636701,3542.322
Armenia,51,Asia,Western Asia,2000,1.126529454,3465.315
Armenia,51,Asia,Western Asia,1999,0.988511937,3058.278
Armenia,51,Asia,Western Asia,1998,1.094342744,3406.643
Armenia,51,Asia,Western Asia,1997,1.044825239,3278.298
Armenia,51,Asia,Western Asia,1996,0.821584566,2607.237
Armenia,51,Asia,Western Asia,1995,1.083089242,3490.984
Armenia,51,Asia,Western Asia,1994,0.901718662,2966.603
Armenia,51,Asia,Western Asia,1993,0.859706565,2896.93
Armenia,51,Asia,Western Asia,1992,1.174674163,4052.035
Aruba,533,Americas,Caribbean,2011,23.92335086,2438.555
Aruba,533,Americas,Caribbean,2010,24.18270225,2456.89
Aruba,533,Americas,Caribbean,2009,24.87621527,2522.896
Aruba,533,Americas,Caribbean,2008,24.74964477,2508.228
Aruba,533,Americas,Caribbean,2007,25.6134619,2592.569
Aruba,533,Americas,Caribbean,2006,24.76670634,2497.227
Aruba,533,Americas,Caribbean,2005,24.964531,2497.227
Aruba,533,Americas,Caribbean,2004,24.51054263,2420.22
Aruba,533,Americas,Caribbean,2003,24.90906561,2416.553
Aruba,533,Americas,Caribbean,2002,24.9755145,2372.549
Aruba,533,Americas,Caribbean,2001,25.38248972,2357.881
Aruba,533,Americas,Caribbean,2000,25.5476788,2321.211
Aruba,533,Americas,Caribbean,1999,19.65258865,1749.159
Aruba,533,Americas,Caribbean,1998,19.62153398,1712.489
Aruba,533,Americas,Caribbean,1997,21.50066123,1837.167
Aruba,533,Americas,Caribbean,1996,21.64188954,1800.497
Aruba,533,Americas,Caribbean,1995,22.18661455,1782.162
Aruba,533,Americas,Caribbean,1994,22.99644068,1763.827
Aruba,533,Americas,Caribbean,1993,24.43048084,1771.161
Aruba,533,Americas,Caribbean,1992,25.25815197,1723.49
Aruba,533,Americas,Caribbean,1991,29.84760844,1928.842
Aruba,533,Americas,Caribbean,1990,29.62016477,1840.834
Australia,36,Oceania,Australia and New Zealand,2011,16.22826947,369039.546
Australia,36,Oceania,Australia and New Zealand,2010,16.43288912,368170.467
Australia,36,Oceania,Australia and New Zealand,2009,17.35544544,382464.433
Australia,36,Oceania,Australia and New Zealand,2008,17.38026698,376197.53
Australia,36,Oceania,Australia and New Zealand,2007,17.12280167,363795.736
Australia,36,Oceania,Australia and New Zealand,2006,17.15489431,357946.871
Australia,36,Oceania,Australia and New Zealand,2005,17.06898685,350268.173
Australia,36,Oceania,Australia and New Zealand,2004,16.95362238,342776.492
Australia,36,Oceania,Australia and New Zealand,2003,16.8572914,336355.575
Australia,36,Oceania,Australia and New Zealand,2002,17.3166046,341390.366
Australia,36,Oceania,Australia and New Zealand,2001,16.67129781,324877.865
Australia,36,Oceania,Australia and New Zealand,2000,17.1075082,329479.95
Australia,36,Oceania,Australia and New Zealand,1999,17.10058096,325380.244
Australia,36,Oceania,Australia and New Zealand,1998,16.86469989,316964.479
Australia,36,Oceania,Australia and New Zealand,1997,16.47532828,305838.801
Australia,36,Oceania,Australia and New Zealand,1996,16.48077126,302241.474
Australia,36,Oceania,Australia and New Zealand,1995,15.55602085,281940.962
Australia,36,Oceania,Australia and New Zealand,1994,15.52428006,278204.289
Australia,36,Oceania,Australia and New Zealand,1993,15.65491705,277478.223
Australia,36,Oceania,Australia and New Zealand,1992,15.29324941,268068.701
Australia,36,Oceania,Australia and New Zealand,1991,15.10100848,261574.444
Australia,36,Oceania,Australia and New Zealand,1990,15.43253235,263847.984
Austria,40,Europe,Western Europe,2011,7.731978835,65202.927
Austria,40,Europe,Western Europe,2010,8.090430121,67975.179
Austria,40,Europe,Western Europe,2009,7.583050108,63483.104
Austria,40,Europe,Western Europe,2008,8.241611104,68752.583
Austria,40,Europe,Western Europe,2007,8.388936821,69724.338
Austria,40,Europe,Western Europe,2006,8.724272364,72214.231
Austria,40,Europe,Western Europe,2005,9.015939108,74278.752
Austria,40,Europe,Western Europe,2004,8.821129999,72272.903
Austria,40,Europe,Western Europe,2003,8.851883406,72074.885
Austria,40,Europe,Western Europe,2002,8.277233977,66977.755
Austria,40,Europe,Western Europe,2001,8.172739967,65785.98
Austria,40,Europe,Western Europe,2000,7.753942826,62188.653
Austria,40,Europe,Western Europe,1999,7.732081536,61917.295
Austria,40,Europe,Western Europe,1998,7.955723094,63717.792
Austria,40,Europe,Western Europe,1997,7.824398524,62705.7
Austria,40,Europe,Western Europe,1996,7.894080477,63226.414
Austria,40,Europe,Western Europe,1995,7.492087407,59827.105
Austria,40,Europe,Western Europe,1994,7.192437856,57095.19
Austria,40,Europe,Western Europe,1993,7.257737164,57135.527
Austria,40,Europe,Western Europe,1992,7.270324579,56688.153
Austria,40,Europe,Western Europe,1991,7.977623192,61638.603
Austria,40,Europe,Western Europe,1990,7.525715707,57722.247
Azerbaijan,31,Asia,Western Asia,2011,3.63574629,33457.708
Azerbaijan,31,Asia,Western Asia,2010,3.373180125,30678.122
Azerbaijan,31,Asia,Western Asia,2009,3.550184248,31902.9
Azerbaijan,31,Asia,Western Asia,2008,3.999236061,35503.894
Azerbaijan,31,Asia,Western Asia,2007,3.478793111,30509.44
Azerbaijan,31,Asia,Western Asia,2006,4.520161556,39167.227
Azerbaijan,31,Asia,Western Asia,2005,4.009832078,34337.788
Azerbaijan,31,Asia,Western Asia,2004,3.790837042,32089.917
Azerbaijan,31,Asia,Western Asia,2003,3.657725788,30615.783
Azerbaijan,31,Asia,Western Asia,2002,3.576753841,29614.692
Azerbaijan,31,Asia,Western Asia,2001,3.510650757,28771.282
Azerbaijan,31,Asia,Western Asia,2000,3.635043957,29508.349
Azerbaijan,31,Asia,Western Asia,1999,3.550839743,28576.931
Azerbaijan,31,Asia,Western Asia,1998,3.967149438,31675.546
Azerbaijan,31,Asia,Western Asia,1997,3.762938974,29809.043
Azerbaijan,31,Asia,Western Asia,1996,4.012918425,31510.531
Azerbaijan,31,Asia,Western Asia,1995,4.308396066,33479.71
Azerbaijan,31,Asia,Western Asia,1994,5.559891509,42672.879
Azerbaijan,31,Asia,Western Asia,1993,6.523607284,49365.154
Azerbaijan,31,Asia,Western Asia,1992,7.741090094,57678.243
Bahamas,44,Americas,Caribbean,2011,5.205237886,1906.84
Bahamas,44,Americas,Caribbean,2010,6.835610738,2464.224
Bahamas,44,Americas,Caribbean,2009,4.634282297,1642.816
Bahamas,44,Americas,Caribbean,2008,3.000215307,1045.095
Bahamas,44,Americas,Caribbean,2007,4.524129584,1547.474
Bahamas,44,Americas,Caribbean,2006,4.534282616,1521.805
Bahamas,44,Americas,Caribbean,2005,4.858311455,1598.812
Bahamas,44,Americas,Caribbean,2004,5.345812655,1723.49
Bahamas,44,Americas,Caribbean,2003,4.809957418,1518.138
Bahamas,44,Americas,Caribbean,2002,5.102301004,1576.81
Bahamas,44,Americas,Caribbean,2001,5.179703305,1569.476
Bahamas,44,Americas,Caribbean,2000,5.603474622,1668.485
Bahamas,44,Americas,Caribbean,1999,5.710903688,1675.819
Bahamas,44,Americas,Caribbean,1998,5.7928092,1679.486
Bahamas,44,Americas,Caribbean,1997,4.755613659,1364.124
Bahamas,44,Americas,Caribbean,1996,5.881615776,1668.485
Bahamas,44,Americas,Caribbean,1995,6.010187467,1683.153
Bahamas,44,Americas,Caribbean,1994,6.115655137,1686.82
Bahamas,44,Americas,Caribbean,1993,6.276121798,1701.488
Bahamas,44,Americas,Caribbean,1992,6.738756919,1793.163
Bahamas,44,Americas,Caribbean,1991,6.825539444,1782.162
Bahamas,44,Americas,Caribbean,1990,7.610436221,1950.844
Bahrain,48,Asia,Western Asia,2011,18.13127841,23439.464
Bahrain,48,Asia,Western Asia,2010,18.57946901,23252.447
Bahrain,48,Asia,Western Asia,2009,18.21591488,21704.973
Bahrain,48,Asia,Western Asia,2008,21.51496275,24011.516
Bahrain,48,Asia,Western Asia,2007,21.32313366,22013.001
Bahrain,48,Asia,Western Asia,2006,19.80127788,18830.045
Bahrain,48,Asia,Western Asia,2005,21.8385486,19207.746
Bahrain,48,Asia,Western Asia,2004,21.34042449,17509.925
Bahrain,48,Asia,Western Asia,2003,21.33064744,16468.497
Bahrain,48,Asia,Western Asia,2002,21.43010016,15698.427
Bahrain,48,Asia,Western Asia,2001,19.93171511,13927.266
Bahrain,48,Asia,Western Asia,2000,27.89874282,18643.028
Bahrain,48,Asia,Western Asia,1999,28.11557575,18019.638
Bahrain,48,Asia,Western Asia,1998,29.80335267,18404.673
Bahrain,48,Asia,Western Asia,1997,28.99102946,17319.241
Bahrain,48,Asia,Western Asia,1996,26.94756054,15621.42
Bahrain,48,Asia,Western Asia,1995,28.4198517,16021.123
Bahrain,48,Asia,Western Asia,1994,29.07985687,15969.785
Bahrain,48,Asia,Western Asia,1993,29.31075524,15702.094
Bahrain,48,Asia,Western Asia,1992,21.91427276,11455.708
Bahrain,48,Asia,Western Asia,1991,24.20466796,12335.788
Bahrain,48,Asia,Western Asia,1990,25.5388068,12665.818
Bangladesh,50,Asia,Southern Asia,2011,0.373339091,57069.521
Bangladesh,50,Asia,Southern Asia,2010,0.371563901,56152.771
Bangladesh,50,Asia,Southern Asia,2009,0.353103929,52790.132
Bangladesh,50,Asia,Southern Asia,2008,0.335078178,49581.507
Bangladesh,50,Asia,Southern Asia,2007,0.320136563,46886.262
Bangladesh,50,Asia,Southern Asia,2006,0.332278182,48136.709
Bangladesh,50,Asia,Southern Asia,2005,0.262365597,37553.747
Bangladesh,50,Asia,Southern Asia,2004,0.28144773,39750.28
Bangladesh,50,Asia,Southern Asia,2003,0.243437439,33883.08
Bangladesh,50,Asia,Southern Asia,2002,0.246025688,33707.064
Bangladesh,50,Asia,Southern Asia,2001,0.240902076,32456.617
Bangladesh,50,Asia,Southern Asia,2000,0.210519056,27869.2
Bangladesh,50,Asia,Southern Asia,1999,0.194174893,25236.294
Bangladesh,50,Asia,Southern Asia,1998,0.188644999,24048.186
Bangladesh,50,Asia,Southern Asia,1997,0.200599318,25063.945
Bangladesh,50,Asia,Southern Asia,1996,0.196320875,24029.851
Bangladesh,50,Asia,Southern Asia,1995,0.190340811,22816.074
Bangladesh,50,Asia,Southern Asia,1994,0.161621139,18969.391
Bangladesh,50,Asia,Southern Asia,1993,0.151502361,17407.249
Bangladesh,50,Asia,Southern Asia,1992,0.157859354,17748.28
Bangladesh,50,Asia,Southern Asia,1991,0.144999395,15940.449
Bangladesh,50,Asia,Southern Asia,1990,0.144650458,15533.412
Barbados,52,Americas,Caribbean,2011,5.556376063,1565.809
Barbados,52,Americas,Caribbean,2010,5.414264112,1518.138
Barbados,52,Americas,Caribbean,2009,5.822387332,1624.481
Barbados,52,Americas,Caribbean,2008,5.864368197,1628.148
Barbados,52,Americas,Caribbean,2007,5.176435244,1430.13
Barbados,52,Americas,Caribbean,2006,4.988516785,1371.458
Barbados,52,Americas,Caribbean,2005,4.946203503,1353.123
Barbados,52,Americas,Caribbean,2004,4.755426976,1294.451
Barbados,52,Americas,Caribbean,2003,4.684549039,1268.782
Barbados,52,Americas,Caribbean,2002,4.557831585,1228.445
Barbados,52,Americas,Caribbean,2001,4.551357456,1221.111
Barbados,52,Americas,Caribbean,2000,4.446678394,1188.108
Barbados,52,Americas,Caribbean,1999,4.545526256,1210.11
Barbados,52,Americas,Caribbean,1998,4.297535516,1140.437
Barbados,52,Americas,Caribbean,1997,3.40915172,902.082
Barbados,52,Americas,Caribbean,1996,3.223931728,850.744
Barbados,52,Americas,Caribbean,1995,3.149134573,828.742
Barbados,52,Americas,Caribbean,1994,2.850423524,748.068
Barbados,52,Americas,Caribbean,1993,4.259489366,1114.768
Barbados,52,Americas,Caribbean,1992,3.751830719,979.089
Barbados,52,Americas,Caribbean,1991,4.637044297,1206.443
Barbados,52,Americas,Caribbean,1990,4.143007527,1074.431
Belarus,112,Europe,Eastern Europe,2011,6.698497554,63303.421
Belarus,112,Europe,Eastern Europe,2010,6.555810462,62221.656
Belarus,112,Europe,Eastern Europe,2009,6.329432587,60292.814
Belarus,112,Europe,Eastern Europe,2008,6.573568244,62815.71
Belarus,112,Europe,Eastern Europe,2007,6.288940915,60281.813
Belarus,112,Europe,Eastern Europe,2006,6.42692097,61829.287
Belarus,112,Europe,Eastern Europe,2005,6.111341629,59064.369
Belarus,112,Europe,Eastern Europe,2004,5.970952957,58037.609
Belarus,112,Europe,Eastern Europe,2003,5.490693023,53721.55
Belarus,112,Europe,Eastern Europe,2002,5.31727814,52390.429
Belarus,112,Europe,Eastern Europe,2001,5.30190159,52595.781
Belarus,112,Europe,Eastern Europe,2000,5.356784178,53468.527
Belarus,112,Europe,Eastern Europe,1999,5.562563585,55819.074
Belarus,112,Europe,Eastern Europe,1998,5.713606954,57597.569
Belarus,112,Europe,Eastern Europe,1997,5.881008613,59519.077
Belarus,112,Europe,Eastern Europe,1996,5.923159396,60157.135
Belarus,112,Europe,Eastern Europe,1995,6.096626043,62118.98
Belarus,112,Europe,Eastern Europe,1994,6.449747037,65914.325
Belarus,112,Europe,Eastern Europe,1993,7.266112329,74451.101
Belarus,112,Europe,Eastern Europe,1992,8.52275292,87487.286
Belgium,56,Europe,Western Europe,2011,8.882452598,97765.887
Belgium,56,Europe,Western Europe,2010,9.970786803,109093.25
Belgium,56,Europe,Western Europe,2009,9.576281151,104021.789
Belgium,56,Europe,Western Europe,2008,9.643234967,103882.443
Belgium,56,Europe,Western Europe,2007,9.666088066,103215.049
Belgium,56,Europe,Western Europe,2006,10.08485255,106775.706
Belgium,56,Europe,Western Europe,2005,10.30611786,108297.511
Belgium,56,Europe,Western Europe,2004,10.62241733,110908.415
Belgium,56,Europe,Western Europe,2003,11.0317701,114564.414
Belgium,56,Europe,Western Europe,2002,10.35871198,107098.402
Belgium,56,Europe,Western Europe,2001,11.0977143,114315.058
Belgium,56,Europe,Western Europe,2000,11.18914999,114894.444
Belgium,56,Europe,Western Europe,1999,11.23609481,115085.128
Belgium,56,Europe,Western Europe,1998,11.57934376,118374.427
Belgium,56,Europe,Western Europe,1997,11.30140673,115341.818
Belgium,56,Europe,Western Europe,1996,11.58945375,118059.065
Belgium,56,Europe,Western Europe,1995,11.05377825,112327.544
Belgium,56,Europe,Western Europe,1994,11.08973489,112334.878
Belgium,56,Europe,Western Europe,1993,10.66796487,107652.119
Belgium,56,Europe,Western Europe,1992,11.14117764,111968.178
Belgium,56,Europe,Western Europe,1991,11.08370232,110959.753
Belgium,56,Europe,Western Europe,1990,10.62808966,106049.64
Belize,84,Americas,Central America,2011,1.739123561,550.05
Belize,84,Americas,Central America,2010,1.794316175,553.717
Belize,84,Americas,Central America,2009,1.559305818,469.376
Belize,84,Americas,Central America,2008,1.53653626,451.041
